,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,id,start_time,geometry
148,32.216602,-106.716347,335.71,0.48,0.4,1/3/2020,1953,N,VIIRS,n,1,290.81,6.58,D,0,503,1/3/2020 19:53,POINT (-11879609.40735829 3586335.729729559)
149,34.755573,-98.296288,346.36,0.52,0.41,1/3/2020,1953,N,VIIRS,n,1,290.94,12.18,D,0,505,1/3/2020 19:53,POINT (-10942292.72702897 3868972.688588448)
150,34.633152,-99.865768,337.75,0.45,0.39,1/3/2020,1953,N,VIIRS,n,1,290.62,4.22,D,0,519,1/3/2020 19:53,POINT (-11117006.44143919 3855344.845206045)
151,39.783215,-93.201172,348.82,0.36,0.57,1/3/2020,1954,N,VIIRS,n,1,280.11,4.74,D,0,520,1/3/2020 19:54,POINT (-10375107.00837631 4428647.235919324)
152,39.110199,-105.264679,329.13,0.39,0.36,1/3/2020,1954,N,VIIRS,n,1,274.23,3.11,D,0,522,1/3/2020 19:54,POINT (-11718010.4647974 4353727.437503598)
153,37.888893,-96.963745,325.91,0.44,0.46,1/3/2020,1954,N,VIIRS,n,1,282.96,3.77,D,0,523,1/3/2020 19:54,POINT (-10793954.71880882 4217772.275480827)
154,37.426044,-95.715675,331.68,0.5,0.49,1/3/2020,1954,N,VIIRS,n,1,284.3,2.57,D,0,525,1/3/2020 19:54,POINT (-10655020.20193447 4166248.160486652)
155,36.040989,-119.337082,333.1,0.6,0.71,1/3/2020,1954,N,VIIRS,n,1,284.79,4.79,D,0,526,1/3/2020 19:54,POINT (-13284543.20099514 4012064.543165974)
156,45.691795,-121.477524,353.41,0.4,0.6,1/3/2020,1957,N,VIIRS,n,1,285.22,28.3,D,0,531,1/3/2020 19:57,POINT (-13522816.11450767 5086387.352830643)
157,35.082695,-120.522499,329.98,0.51,0.49,1/3/2020,2134,N,VIIRS,n,1,290.83,2.44,D,0,538,1/3/2020 21:34,POINT (-13416503.21781282 3905387.743055725)
158,35.226658,-118.51075,346.72,0.33,0.55,1/3/2020,2134,N,VIIRS,n,1,293.17,4.86,D,0,539,1/3/2020 21:34,POINT (-13192556.34352894 3921413.630908797)
159,42.252003,-122.454102,339.66,0.48,0.48,1/3/2020,2136,N,VIIRS,n,1,272.9,6.69,D,0,553,1/3/2020 21:36,POINT (-13631528.28018758 4703471.458955868)
160,42.326908,-120.102661,328.6,0.64,0.54,1/3/2020,2136,N,VIIRS,n,1,268.12,5.05,D,0,554,1/3/2020 21:36,POINT (-13369767.06543716 4711809.845413737)
161,40.630627,-122.817497,335.54,0.44,0.46,1/3/2020,2136,N,VIIRS,n,1,273.11,6.44,D,0,557,1/3/2020 21:36,POINT (-13671981.2265444 4522980.708251433)
162,42.627934,-124.086548,354.35,0.4,0.45,1/3/2020,2137,N,VIIRS,n,1,265.21,7.15,D,0,559,1/3/2020 21:37,POINT (-13813251.3376551 4745319.906449274)
163,48.215549,-118.808273,333.21,0.41,0.6,1/3/2020,2138,N,VIIRS,n,1,276.19,3.69,D,0,560,1/3/2020 21:38,POINT (-13225676.45238823 5367330.362998131)
164,42.380756,-105.387199,310.55,0.33,0.55,1/4/2020,813,N,VIIRS,n,1,270.58,0.93,N,0,563,1/4/2020 8:13,POINT (-11731649.32880939 4717804.177353974)
165,37.72147,-91.17907,296,0.48,0.4,1/4/2020,813,N,VIIRS,n,1,270.92,0.66,N,0,564,1/4/2020 8:13,POINT (-10150007.64340425 4199134.832373746)
166,35.16761,-91.77327,313.46,0.49,0.41,1/4/2020,814,N,VIIRS,n,1,275.83,1.54,N,0,565,1/4/2020 8:14,POINT (-10216153.68483361 3914840.437616435)
167,35.643993,-89.94529,298.4,0.39,0.44,1/4/2020,814,N,VIIRS,n,1,271.71,1,N,0,566,1/4/2020 8:14,POINT (-10012663.88205332 3967871.150599008)
168,33.864471,-101.840858,298.85,0.53,0.42,1/4/2020,815,N,VIIRS,n,1,270.3,1.03,N,0,567,1/4/2020 8:15,POINT (-11336872.45451008 3769775.66770358)
169,32.224636,-103.581108,298.04,0.41,0.45,1/4/2020,815,N,VIIRS,n,1,272.35,0.36,N,0,570,1/4/2020 8:15,POINT (-11530596.19836308 3587230.070518592)
170,31.104807,-96.007477,300.4,0.4,0.37,1/4/2020,815,N,VIIRS,n,1,275.52,0.56,N,0,582,1/4/2020 8:15,POINT (-10687503.45198692 3462571.276463051)
171,31.931725,-94.833282,323.99,0.42,0.38,1/4/2020,815,N,VIIRS,n,1,278.53,2.58,N,0,585,1/4/2020 8:15,POINT (-10556792.66249492 3554623.367150844)
172,33.96479,-94.172462,299.58,0.42,0.38,1/4/2020,815,N,VIIRS,n,1,273.91,0.79,N,0,595,1/4/2020 8:15,POINT (-10483230.5165889 3780943.12770047)
173,32.637619,-104.478943,303.9,0.47,0.48,1/4/2020,815,N,VIIRS,n,1,270.65,0.98,N,0,597,1/4/2020 8:15,POINT (-11630542.73337946 3633203.127784871)
174,34.767075,-96.696297,301.44,0.38,0.36,1/4/2020,815,N,VIIRS,n,1,274.63,0.69,N,0,598,1/4/2020 8:15,POINT (-10764182.54363515 3870253.085371552)
175,34.812832,-97.786278,302.8,0.39,0.36,1/4/2020,815,N,VIIRS,n,1,272.38,0.54,N,0,599,1/4/2020 8:15,POINT (-10885518.67352949 3875346.731311779)
176,30.260897,-93.284309,300.26,0.5,0.41,1/4/2020,816,N,VIIRS,n,1,281.99,0.53,N,0,601,1/4/2020 8:16,POINT (-10384361.77688239 3368627.6449877)
177,31.693943,-103.84433,308,0.42,0.45,1/4/2020,816,N,VIIRS,n,1,272.58,1.22,N,0,602,1/4/2020 8:16,POINT (-11559897.93736866 3528153.595991037)
178,29.700949,-95.250374,298.38,0.43,0.38,1/4/2020,816,N,VIIRS,n,1,280.62,0.4,N,0,604,1/4/2020 8:16,POINT (-10603223.13154886 3306294.518756988)
179,29.850262,-96.835526,299.34,0.39,0.36,1/4/2020,816,N,VIIRS,n,1,281.35,0.71,N,0,609,1/4/2020 8:16,POINT (-10779681.4450188 3322915.965885804)
180,30.659889,-95.648338,301.2,0.41,0.37,1/4/2020,816,N,VIIRS,n,1,276.36,0.94,N,0,610,1/4/2020 8:16,POINT (-10647524.28138292 3413043.23125829)
181,27.883984,-97.270332,299.25,0.39,0.36,1/4/2020,816,N,VIIRS,n,1,280.37,0.69,N,0,629,1/4/2020 8:16,POINT (-10828083.82753266 3104030.900167788)
182,31.202196,-101.278435,303.84,0.47,0.39,1/4/2020,816,N,VIIRS,n,1,273.46,0.79,N,0,632,1/4/2020 8:16,POINT (-11274263.81253966 3473412.570351917)
183,30.009464,-93.970795,299.18,0.47,0.4,1/4/2020,816,N,VIIRS,n,1,281.68,0.86,N,0,646,1/4/2020 8:16,POINT (-10460781.0488391 3340638.251459075)
184,36.930172,-120.179253,317.76,0.39,0.36,1/4/2020,955,N,VIIRS,n,1,273.12,1.6,N,0,648,1/4/2020 9:55,POINT (-13378293.247876 4111047.941948009)
185,39.774529,-120.266724,326.39,0.38,0.36,1/4/2020,955,N,VIIRS,n,1,275.27,2.07,N,0,650,1/4/2020 9:55,POINT (-13388030.47505517 4427680.314822293)
186,27.461842,-80.521523,367,0.32,0.55,1/4/2020,1751,N,VIIRS,h,1,293.98,6.34,D,0,651,1/4/2020 17:51,POINT (-8963614.938258868 3057038.267685333)
187,29.852917,-91.921112,349.26,0.55,0.43,1/4/2020,1932,N,VIIRS,n,1,294.09,22.7,D,0,659,1/4/2020 19:32,POINT (-10232611.38099147 3323211.519133859)
188,29.58547,-94.342384,331.54,0.43,0.38,1/4/2020,1932,N,VIIRS,n,1,290.21,3.38,D,0,661,1/4/2020 19:32,POINT (-10502146.14710348 3293439.455279671)
189,27.30971,-98.742477,340.08,0.42,0.37,1/4/2020,1932,N,VIIRS,n,1,299.73,3.77,D,0,683,1/4/2020 19:32,POINT (-10991962.25930653 3040103.010911971)
190,26.392826,-98.867714,332.19,0.43,0.38,1/4/2020,1932,N,VIIRS,n,1,299.99,1.44,D,0,685,1/4/2020 19:32,POINT (-11005903.57837501 2938035.950915471)
191,27.931808,-98.020271,344.05,0.4,0.37,1/4/2020,1932,N,VIIRS,n,1,300.1,6.8,D,0,686,1/4/2020 19:32,POINT (-10911566.65513868 3109354.643495485)
192,28.447977,-100.313019,342.12,0.46,0.39,1/4/2020,1932,N,VIIRS,n,1,301.1,3.92,D,0,698,1/4/2020 19:32,POINT (-11166794.19501598 3166814.313738759)
193,31.729971,-99.138489,335.02,0.4,0.37,1/4/2020,1933,N,VIIRS,n,1,295.09,4.14,D,0,702,1/4/2020 19:33,POINT (-11036046.11349455 3532164.214605338)
194,31.33271,-99.586983,337.52,0.41,0.37,1/4/2020,1933,N,VIIRS,n,1,302.37,11.51,D,0,703,1/4/2020 19:33,POINT (-11085972.23719839 3487941.322373311)
195,32.189217,-95.264931,338.52,0.42,0.38,1/4/2020,1933,N,VIIRS,n,1,294.29,8.64,D,0,705,1/4/2020 19:33,POINT (-10604843.60937634 3583287.245474185)
196,30.477325,-98.296997,325.29,0.39,0.36,1/4/2020,1933,N,VIIRS,l,1,295.74,1.21,D,0,708,1/4/2020 19:33,POINT (-10942371.65254794 3392720.299741107)
197,32.307827,-99.3806,353.2,0.4,0.37,1/4/2020,1933,N,VIIRS,n,1,300.41,14.45,D,0,712,1/4/2020 19:33,POINT (-11062997.78673 3596490.850277176)
198,32.728767,-95.857529,352.3,0.41,0.37,1/4/2020,1933,N,VIIRS,n,1,294.73,11.01,D,0,720,1/4/2020 19:33,POINT (-10670811.31698146 3643349.676731695)
199,32.005608,-98.198128,329.29,0.39,0.36,1/4/2020,1933,N,VIIRS,n,1,293.91,2.02,D,0,722,1/4/2020 19:33,POINT (-10931365.6058127 3562847.985089123)
200,31.322012,-97.773926,330.96,0.38,0.36,1/4/2020,1933,N,VIIRS,n,1,295.19,4.87,D,0,740,1/4/2020 19:33,POINT (-10884143.65517921 3486750.426460804)
201,32.309338,-97.336487,326.82,0.39,0.36,1/4/2020,1933,N,VIIRS,n,1,290.94,1.59,D,0,743,1/4/2020 19:33,POINT (-10835448.16844609 3596659.054027764)
202,28.929373,-100.58139,333.68,0.47,0.4,1/4/2020,1933,N,VIIRS,n,1,299.52,2.33,D,0,745,1/4/2020 19:33,POINT (-11196669.11807966 3220403.071328676)
203,31.662729,-97.178413,330.4,0.39,0.36,1/4/2020,1933,N,VIIRS,n,1,296.02,2.43,D,0,748,1/4/2020 19:33,POINT (-10817851.45125844 3524678.869405416)
204,31.996264,-96.221893,330.38,0.4,0.37,1/4/2020,1933,N,VIIRS,n,1,291.28,3.05,D,0,749,1/4/2020 19:33,POINT (-10711372.13192486 3561807.81576715)
205,31.572697,-95.169411,353.49,0.42,0.37,1/4/2020,1933,N,VIIRS,n,1,293.9,10.26,D,0,765,1/4/2020 19:33,POINT (-10594210.37161577 3514656.553010316)
206,30.71133,-97.843201,334.69,0.39,0.36,1/4/2020,1933,N,VIIRS,n,1,296.84,2.56,D,0,782,1/4/2020 19:33,POINT (-10891855.31290392 3418769.617184187)
207,34.745213,-95.969421,334.65,0.42,0.38,1/4/2020,1934,N,VIIRS,n,1,286.61,3.47,D,0,794,1/4/2020 19:34,POINT (-10683267.07744529 3867819.418663829)
208,35.140335,-97.383789,328.82,0.39,0.36,1/4/2020,1934,N,VIIRS,n,1,285.29,1.28,D,0,795,1/4/2020 19:34,POINT (-10840713.8029996 3911804.19850505)
209,35.205639,-94.532463,330.06,0.47,0.4,1/4/2020,1934,N,VIIRS,n,1,285.78,3.26,D,0,796,1/4/2020 19:34,POINT (-10523305.64459397 3919073.806531813)
210,36.479919,-97.878426,325.85,0.39,0.36,1/4/2020,1934,N,VIIRS,n,1,285.63,7.02,D,0,797,1/4/2020 19:34,POINT (-10895776.54196711 4060926.007259866)
211,35.588234,-95.349243,329.09,0.45,0.39,1/4/2020,1934,N,VIIRS,n,1,286.02,3.93,D,0,799,1/4/2020 19:34,POINT (-10614229.1782841 3961664.087111866)
212,35.799011,-97.764496,327.51,0.39,0.36,1/4/2020,1934,N,VIIRS,n,1,284.45,3.2,D,0,800,1/4/2020 19:34,POINT (-10883093.91238103 3985127.675422799)
213,35.917999,-94.016289,330.94,0.51,0.41,1/4/2020,1934,N,VIIRS,n,1,283.06,6.47,D,0,802,1/4/2020 19:34,POINT (-10465845.41775325 3998373.358993309)
214,35.367725,-98.599892,333.53,0.38,0.36,1/4/2020,1934,N,VIIRS,n,1,285.84,3.87,D,0,807,1/4/2020 19:34,POINT (-10976089.76971177 3937117.137516532)
215,35.841877,-98.603348,340.49,0.38,0.36,1/4/2020,1934,N,VIIRS,n,1,287.33,4.52,D,0,814,1/4/2020 19:34,POINT (-10976474.48987195 3989899.496715144)
216,34.542313,-92.937691,330.8,0.55,0.43,1/4/2020,1934,N,VIIRS,n,1,285.65,3.54,D,0,816,1/4/2020 19:34,POINT (-10345776.4376226 3845232.693981874)
217,33.9468,-98.538055,341.65,0.38,0.36,1/4/2020,1934,N,VIIRS,n,1,291.41,4.01,D,0,817,1/4/2020 19:34,POINT (-10969206.10635958 3778940.4900611)
218,34.47382,-99.096107,331.67,0.39,0.36,1/4/2020,1934,N,VIIRS,n,1,292.91,2.35,D,0,818,1/4/2020 19:34,POINT (-11031328.17083575 3837608.088098971)
219,33.354523,-94.975403,331.06,0.44,0.38,1/4/2020,1934,N,VIIRS,n,1,289.97,3.07,D,0,821,1/4/2020 19:34,POINT (-10572613.49984595 3713008.516012532)
220,35.491989,-92.567322,345.35,0.39,0.44,1/4/2020,1934,N,VIIRS,n,1,285.8,5.41,D,0,823,1/4/2020 19:34,POINT (-10304547.14913699 3950950.142720467)
221,33.993874,-97.569595,329.64,0.39,0.36,1/4/2020,1934,N,VIIRS,n,1,289.71,4.86,D,0,824,1/4/2020 19:34,POINT (-10861397.63230593 3784180.743770701)
222,34.962231,-99.37896,331.42,0.39,0.36,1/4/2020,1934,N,VIIRS,n,1,289.67,3.49,D,0,825,1/4/2020 19:34,POINT (-11062815.2227651 3891977.751916804)
223,34.26577,-96.611267,329.01,0.4,0.37,1/4/2020,1934,N,VIIRS,n,1,285.34,2.09,D,0,826,1/4/2020 19:34,POINT (-10754717.04733299 3814448.06803943)
224,33.342335,-97.833221,329.22,0.38,0.36,1/4/2020,1934,N,VIIRS,n,1,290.34,2.81,D,0,827,1/4/2020 19:34,POINT (-10890744.3443858 3711651.754058742)
225,32.645424,-100.214928,350.53,0.41,0.37,1/4/2020,1934,N,VIIRS,n,1,301.06,10.89,D,0,829,1/4/2020 19:34,POINT (-11155874.75484457 3634071.976410512)
226,34.289013,-105.932114,338.84,0.46,0.47,1/4/2020,1934,N,VIIRS,n,1,280.6,9.06,D,0,834,1/4/2020 19:34,POINT (-11792308.989135 3817035.466963937)
227,35.590954,-97.007889,328.61,0.4,0.37,1/4/2020,1934,N,VIIRS,n,1,286.94,2.44,D,0,837,1/4/2020 19:34,POINT (-10798868.80641041 3961966.876126823)
228,36.614326,-94.546936,325.09,0.49,0.4,1/4/2020,1934,N,VIIRS,n,1,282.58,1.71,D,0,838,1/4/2020 19:34,POINT (-10524916.77158423 4075888.126058917)
229,36.416531,-91.785301,337.88,0.44,0.46,1/4/2020,1934,N,VIIRS,n,1,282.33,2.81,D,0,842,1/4/2020 19:34,POINT (-10217492.96962734 4053869.687377461)
230,37.727207,-94.386292,326.05,0.51,0.41,1/4/2020,1935,N,VIIRS,n,1,282.47,2.17,D,0,844,1/4/2020 19:35,POINT (-10507033.96330523 4199773.472292426)
231,37.14994,-94.955437,335.44,0.48,0.4,1/4/2020,1935,N,VIIRS,n,1,284.26,6.33,D,0,845,1/4/2020 19:35,POINT (-10570390.89489277 4135512.403800666)
232,38.669624,-97.835251,335.43,0.4,0.37,1/4/2020,1935,N,VIIRS,n,1,285.33,6.76,D,0,847,1/4/2020 19:35,POINT (-10890970.32295211 4304682.852847351)
233,37.977913,-93.146179,327.87,0.39,0.44,1/4/2020,1935,N,VIIRS,n,1,281.51,2.13,D,0,848,1/4/2020 19:35,POINT (-10368985.21561911 4227681.936551245)
234,37.435295,-97.149055,330.87,0.41,0.37,1/4/2020,1935,N,VIIRS,n,1,282.76,2.38,D,0,850,1/4/2020 19:35,POINT (-10814583.33364773 4167277.97709598)
235,37.679054,-93.675827,327.26,0.55,0.43,1/4/2020,1935,N,VIIRS,n,1,281.31,3.36,D,0,855,1/4/2020 19:35,POINT (-10427945.36127879 4194413.104852258)
236,37.241848,-97.819901,330.84,0.39,0.37,1/4/2020,1935,N,VIIRS,n,1,282.74,2.44,D,0,856,1/4/2020 19:35,POINT (-10889261.56876843 4145743.555560493)
237,39.763195,-96.558548,327.77,0.44,0.39,1/4/2020,1935,N,VIIRS,n,1,279.93,5.15,D,0,858,1/4/2020 19:35,POINT (-10748848.39509786 4426418.619713642)
238,40.241413,-96.187477,328.49,0.46,0.39,1/4/2020,1935,N,VIIRS,n,1,281.47,7.58,D,0,859,1/4/2020 19:35,POINT (-10707540.96032971 4479653.60396182)
239,41.616318,-96.008705,342.6,0.48,0.4,1/4/2020,1936,N,VIIRS,n,1,277.37,5.64,D,0,860,1/4/2020 19:36,POINT (-10687640.15232162 4632707.328450945)
240,44.811584,-118.004425,329.84,0.49,0.65,1/4/2020,1938,N,VIIRS,n,1,272.44,3.57,D,0,861,1/4/2020 19:38,POINT (-13136192.50235304 4988402.712520005)
241,38.598721,-121.993095,330.19,0.43,0.38,1/4/2020,2117,N,VIIRS,n,1,289.29,9.38,D,0,863,1/4/2020 21:17,POINT (-13580209.21569545 4296789.966991636)
242,38.585041,-122.638535,327.44,0.41,0.37,1/4/2020,2117,N,VIIRS,n,1,279.05,1.74,D,0,864,1/4/2020 21:17,POINT (-13652059.26783306 4295267.116357583)
243,48.785679,-119.416252,327.07,0.47,0.48,1/4/2020,2119,N,VIIRS,n,1,274.41,2.76,D,0,868,1/4/2020 21:19,POINT (-13293356.36508124 5430796.944284099)
244,36.295532,-79.669289,298.52,0.51,0.66,1/5/2020,614,N,VIIRS,n,1,272.78,1.09,N,0,869,1/5/2020 6:14,POINT (-8868744.683342151 4040400.140310967)
245,47.844189,-102.698273,299.45,0.46,0.63,1/5/2020,752,N,VIIRS,n,1,268.57,0.93,N,0,872,1/5/2020 7:52,POINT (-11432319.45570859 5325990.75689714)
246,44.352367,-97.489487,301.25,0.48,0.48,1/5/2020,753,N,VIIRS,n,1,268.62,1.13,N,0,876,1/5/2020 7:53,POINT (-10852480.05053746 4937282.909916391)
247,39.444008,-91.251457,308.8,0.39,0.36,1/5/2020,754,N,VIIRS,n,1,270.56,1.1,N,0,878,1/5/2020 7:54,POINT (-10158065.7273843 4390886.88540581)
248,39.365726,-88.439827,301.98,0.4,0.37,1/5/2020,754,N,VIIRS,n,1,269.63,0.74,N,0,879,1/5/2020 7:54,POINT (-9845076.507485209 4382172.57302753)
249,38.379944,-92.692993,295.6,0.41,0.37,1/5/2020,754,N,VIIRS,n,1,271.18,0.61,N,0,880,1/5/2020 7:54,POINT (-10318536.78086447 4272435.822754356)
250,36.701843,-95.524803,295.08,0.48,0.4,1/5/2020,755,N,VIIRS,n,1,274.43,0.69,N,0,882,1/5/2020 7:55,POINT (-10633772.42808777 4085630.473934672)
251,34.742188,-86.379539,301.52,0.54,0.42,1/5/2020,755,N,VIIRS,n,1,271.91,1.21,N,0,883,1/5/2020 7:55,POINT (-9615726.296437716 3867482.67720418)
252,34.234604,-81.598373,297.29,0.33,0.55,1/5/2020,755,N,VIIRS,n,1,272.82,0.31,N,0,884,1/5/2020 7:55,POINT (-9083489.331919601 3810978.684789367)
253,33.224403,-93.199547,298.53,0.39,0.36,1/5/2020,756,N,VIIRS,n,1,274.17,0.55,N,0,892,1/5/2020 7:56,POINT (-10374926.11420377 3698523.623870511)
254,30.694977,-85.181198,298.34,0.49,0.49,1/5/2020,756,N,VIIRS,n,1,275.95,0.8,N,0,899,1/5/2020 7:56,POINT (-9482327.586521013 3416949.209551245)
255,31.633427,-89.5298,299.84,0.44,0.38,1/5/2020,756,N,VIIRS,n,1,274.71,0.44,N,0,900,1/5/2020 7:56,POINT (-9966411.746823624 3521416.985686191)
256,32.533669,-85.123863,295.36,0.46,0.47,1/5/2020,756,N,VIIRS,n,1,272.72,0.29,N,0,903,1/5/2020 7:56,POINT (-9475945.083516382 3621631.46671691)
257,31.023525,-82.774727,300.21,0.33,0.55,1/5/2020,756,N,VIIRS,n,1,277.24,0.56,N,0,906,1/5/2020 7:56,POINT (-9214440.460192233 3453523.005612392)
258,29.68227,-91.45755,296.04,0.4,0.37,1/5/2020,757,N,VIIRS,n,1,279.07,0.43,N,0,936,1/5/2020 7:57,POINT (-10181007.89520036 3304215.181988461)
259,31.194614,-98.624367,296.93,0.39,0.44,1/5/2020,757,N,VIIRS,n,1,277.94,4.13,N,0,952,1/5/2020 7:57,POINT (-10978814.31424893 3472568.545972723)
260,30.540668,-91.914696,298.81,0.39,0.36,1/5/2020,757,N,VIIRS,n,1,277.51,0.45,N,0,977,1/5/2020 7:57,POINT (-10231897.15513854 3399771.610246425)
261,47.865295,-103.484116,300.77,0.44,0.46,1/5/2020,933,N,VIIRS,n,1,253.16,0.98,N,0,989,1/5/2020 9:33,POINT (-11519799.09831205 5328340.266069824)
262,43.759457,-105.295288,313.89,0.47,0.48,1/5/2020,934,N,VIIRS,n,1,268.07,1.59,N,0,999,1/5/2020 9:34,POINT (-11721417.84309109 4871280.47063015)
263,38.165955,-109.275093,320.22,0.4,0.45,1/5/2020,936,N,VIIRS,n,1,261.85,0.5,N,0,1000,1/5/2020 9:36,POINT (-12164447.70914761 4248614.676238993)
264,31.001471,-84.037415,329.62,0.78,0.78,1/5/2020,1733,N,VIIRS,n,1,284.76,6.37,D,0,1050,1/5/2020 17:33,POINT (-9355002.245383009 3451067.965562438)
265,32.676235,-84.247658,348.01,0.73,0.76,1/5/2020,1734,N,VIIRS,n,1,285.69,11.22,D,0,1051,1/5/2020 17:34,POINT (-9378406.389085861 3637501.841241344)
266,37.546467,-76.736259,325.17,0.44,0.46,1/5/2020,1735,N,VIIRS,n,1,281.76,2.64,D,0,1052,1/5/2020 17:35,POINT (-8542241.277260754 4179653.587526449)
267,26.452055,-80.79892,208,0.4,0.6,1/5/2020,1912,N,VIIRS,l,1,318.86,64.77,D,0,1053,1/5/2020 19:12,POINT (-8994494.631046446 2944629.293035666)
268,26.962839,-81.83815,344.58,0.35,0.56,1/5/2020,1912,N,VIIRS,n,1,294.36,2.32,D,0,1057,1/5/2020 19:12,POINT (-9110181.18546354 3001489.507821018)
269,27.794785,-81.798157,332.28,0.36,0.57,1/5/2020,1913,N,VIIRS,n,1,292.47,1.89,D,0,1063,1/5/2020 19:13,POINT (-9105729.185068244 3094101.312908518)
270,28.794285,-81.899689,337.76,0.36,0.57,1/5/2020,1913,N,VIIRS,n,1,291.42,2.05,D,0,1068,1/5/2020 19:13,POINT (-9117031.675607469 3205365.143956395)
271,26.862204,-97.965912,349.46,0.43,0.46,1/5/2020,1913,N,VIIRS,n,1,303.89,8.08,D,0,1070,1/5/2020 19:13,POINT (-10905515.43893865 2990286.870865036)
272,29.152012,-81.338486,336.39,0.39,0.59,1/5/2020,1913,N,VIIRS,n,1,291.72,2.87,D,0,1073,1/5/2020 19:13,POINT (-9054558.843415812 3245187.1314394)
273,30.069408,-82.230911,325.84,0.35,0.57,1/5/2020,1913,N,VIIRS,n,1,287.83,1.43,D,0,1074,1/5/2020 19:13,POINT (-9153903.139986997 3347311.187015187)
274,30.57457,-86.757668,350.11,0.39,0.44,1/5/2020,1914,N,VIIRS,n,1,305.37,58.15,D,0,1082,1/5/2020 19:14,POINT (-9657819.424171885 3403545.563623299)
275,30.855759,-84.551208,326.33,0.53,0.5,1/5/2020,1914,N,VIIRS,n,1,288.7,2.32,D,0,1091,1/5/2020 19:14,POINT (-9412197.420516159 3434847.379919968)
276,29.867874,-96.280556,325.72,0.48,0.4,1/5/2020,1914,N,VIIRS,n,1,294.91,1.04,D,0,1098,1/5/2020 19:14,POINT (-10717902.46721326 3324876.524757655)
277,30.971125,-91.060234,330.91,0.4,0.37,1/5/2020,1914,N,VIIRS,n,1,292.27,2.57,D,0,1110,1/5/2020 19:14,POINT (-10136778.88039634 3447689.864294825)
278,31.782278,-93.554649,325.49,0.39,0.36,1/5/2020,1914,N,VIIRS,n,1,293.06,0.97,D,0,1111,1/5/2020 19:14,POINT (-10414455.88802344 3537987.003210261)
279,32.984196,-94.112221,329.97,0.39,0.36,1/5/2020,1915,N,VIIRS,n,1,292.04,3.18,D,0,1138,1/5/2020 19:15,POINT (-10476524.51914403 3671783.902945532)
280,35.938526,-94.599419,335.71,0.39,0.36,1/5/2020,1915,N,VIIRS,n,1,289.43,3.36,D,0,1139,1/5/2020 19:15,POINT (-10530759.15241953 4000658.414180823)
281,36.453133,-92.305252,332.34,0.4,0.37,1/5/2020,1915,N,VIIRS,n,1,290.71,12,D,0,1141,1/5/2020 19:15,POINT (-10275373.6501848 4057944.203379477)
282,36.537605,-90.820076,340.26,0.45,0.39,1/5/2020,1915,N,VIIRS,n,1,289.01,4.31,D,0,1145,1/5/2020 19:15,POINT (-10110044.61412641 4067347.583405766)
283,34.518848,-92.156258,329.64,0.4,0.37,1/5/2020,1915,N,VIIRS,n,1,292.07,4.66,D,0,1146,1/5/2020 19:15,POINT (-10258787.71397354 3842620.582130409)
284,34.602249,-94.049316,329.02,0.38,0.36,1/5/2020,1915,N,VIIRS,n,1,294.48,6.48,D,0,1148,1/5/2020 19:15,POINT (-10469521.96657568 3851904.73898206)
285,33.718895,-96.012642,330.17,0.42,0.38,1/5/2020,1915,N,VIIRS,n,1,293.05,2.53,D,0,1159,1/5/2020 19:15,POINT (-10688078.41715687 3753570.221511859)
286,36.100235,-92.63755,328.67,0.4,0.37,1/5/2020,1915,N,VIIRS,n,1,289.92,2.18,D,0,1163,1/5/2020 19:15,POINT (-10312364.89433642 4018659.777717512)
287,40.313313,-87.912926,326.81,0.44,0.46,1/5/2020,1916,N,VIIRS,n,1,280.05,1.75,D,0,1167,1/5/2020 19:16,POINT (-9786422.156466739 4487657.475349856)
288,39.166363,-94.123367,328.45,0.39,0.36,1/5/2020,1916,N,VIIRS,n,1,300.77,40.12,D,0,1169,1/5/2020 19:16,POINT (-10477765.28618841 4359979.58538451)
289,40.018963,-95.412582,338.04,0.38,0.36,1/5/2020,1916,N,VIIRS,n,1,287.44,80.41,D,0,1171,1/5/2020 19:16,POINT (-10621280.04351146 4454890.583234856)
290,37.833393,-91.385559,330.12,0.44,0.38,1/5/2020,1916,N,VIIRS,n,1,286.66,3.62,D,0,1172,1/5/2020 19:16,POINT (-10172993.89373866 4211594.043741801)
291,39.812866,-91.910233,330.76,0.44,0.38,1/5/2020,1916,N,VIIRS,n,1,286.07,4.1,D,0,1176,1/5/2020 19:16,POINT (-10231400.33625113 4431947.970140834)
292,37.063362,-92.831596,326.92,0.4,0.37,1/5/2020,1916,N,VIIRS,n,1,286.34,1.62,D,0,1181,1/5/2020 19:16,POINT (-10333965.99624689 4125874.584926765)
293,38.884254,-95.888687,328.99,0.39,0.36,1/5/2020,1916,N,VIIRS,n,1,286.24,3.18,D,0,1182,1/5/2020 19:16,POINT (-10674279.80967559 4328575.355156311)
294,39.977566,-123.806602,326.24,0.43,0.38,1/5/2020,2058,N,VIIRS,n,1,277.82,2.45,D,0,1194,1/5/2020 20:58,POINT (-13782087.89148549 4450282.290274486)
295,40.043266,-122.220734,327.26,0.39,0.36,1/5/2020,2058,N,VIIRS,n,1,285.87,1.98,D,0,1195,1/5/2020 20:58,POINT (-13605549.87326014 4457595.980819604)
