,time,timeCheck,next_opportunity_time,rollangle,omega,errorAngle,controlTorque
86,2023-06-12 21:52:25.800000+00:00,2023-06-12 21:51:08.400000+00:00,,0.9374120064169088,,,
87,2023-06-12 21:52:27.600000+00:00,2023-06-12 21:51:08.400000+00:00,,0.9374120064169088,,,
88,2023-06-12 21:52:29.400000+00:00,2023-06-12 21:51:10.200000+00:00,,0.9374120064169088,,,
89,2023-06-12 21:52:31.200000+00:00,2023-06-12 21:51:10.200000+00:00,,0.9374120064169088,,,
90,2023-06-12 21:52:33+00:00,2023-06-12 21:51:12+00:00,,0.9374120064169088,,,
91,2023-06-12 21:52:34.800000+00:00,2023-06-12 21:51:12+00:00,,0.9374120064169088,,,
92,2023-06-12 21:52:36.600000+00:00,2023-06-12 21:51:13.800000+00:00,,0.9374120064169088,,,
93,2023-06-12 21:52:38.400000+00:00,2023-06-12 21:51:13.800000+00:00,,0.9374120064169088,,,
94,2023-06-12 21:52:40.200000+00:00,2023-06-12 21:51:15.600000+00:00,,0.9374120064169088,,,
95,2023-06-12 21:52:42+00:00,2023-06-12 21:51:15.600000+00:00,,0.9374120064169088,,,
96,2023-06-12 21:52:43.800000+00:00,2023-06-12 21:51:17.400000+00:00,,0.9374120064169088,,,
97,2023-06-12 21:52:45.600000+00:00,2023-06-12 21:51:17.400000+00:00,,0.9374120064169088,,,
98,2023-06-12 21:52:47.400000+00:00,2023-06-12 21:51:19.200000+00:00,,0.9374120064169088,,,
99,2023-06-12 21:52:49.200000+00:00,2023-06-12 21:51:19.200000+00:00,,0.9374120064169088,,,
100,2023-06-12 21:52:51+00:00,2023-06-12 21:51:21+00:00,,0.9374120064169088,,,
101,2023-06-12 21:52:52.800000+00:00,2023-06-12 21:51:21+00:00,,0.9374120064169088,,,
102,2023-06-12 21:52:54.600000+00:00,2023-06-12 21:51:22.800000+00:00,,0.9374120064169088,,,
103,2023-06-12 21:52:56.400000+00:00,2023-06-12 21:51:22.800000+00:00,,0.9374120064169088,,,
104,2023-06-12 21:52:58.200000+00:00,2023-06-12 21:51:24.600000+00:00,,0.9374120064169088,,,
105,2023-06-12 21:53:00+00:00,2023-06-12 21:51:24.600000+00:00,,0.9374120064169088,,,
106,2023-06-12 21:53:01.800000+00:00,2023-06-12 21:51:26.400000+00:00,,0.9374120064169088,,,
107,2023-06-12 21:53:03.600000+00:00,2023-06-12 21:51:26.400000+00:00,,0.9374120064169088,,,
108,2023-06-12 21:53:05.400000+00:00,2023-06-12 21:51:28.200000+00:00,,0.9374120064169088,,,
109,2023-06-12 21:53:07.200000+00:00,2023-06-12 21:51:28.200000+00:00,,0.9374120064169088,,,
110,2023-06-12 21:53:09+00:00,2023-06-12 21:51:30+00:00,,0.9374120064169088,,,
111,2023-06-12 21:53:10.800000+00:00,2023-06-12 21:51:30+00:00,,0.9374120064169088,,,
112,2023-06-12 21:53:12.600000+00:00,2023-06-12 21:51:31.800000+00:00,,0.9374120064169088,,,
113,2023-06-12 21:53:14.400000+00:00,2023-06-12 21:51:31.800000+00:00,,0.9374120064169088,,,
114,2023-06-12 21:53:16.200000+00:00,2023-06-12 21:51:33.600000+00:00,,0.9374120064169088,,,
115,2023-06-12 21:53:18+00:00,2023-06-12 21:51:33.600000+00:00,,0.9374120064169088,,,
116,2023-06-12 21:53:19.800000+00:00,2023-06-12 21:51:35.400000+00:00,,0.9374120064169088,,,
117,2023-06-12 21:53:21.600000+00:00,2023-06-12 21:51:35.400000+00:00,,0.9374120064169088,,,
118,2023-06-12 21:53:23.400000+00:00,2023-06-12 21:51:37.200000+00:00,,0.9374120064169088,,,
119,2023-06-12 21:53:25.200000+00:00,2023-06-12 21:51:37.200000+00:00,,0.9374120064169088,,,
120,2023-06-12 21:53:27+00:00,2023-06-12 21:51:39+00:00,,0.9374120064169088,,,
121,2023-06-12 21:53:28.800000+00:00,2023-06-12 21:51:39+00:00,,0.9374120064169088,,,
122,2023-06-12 21:53:30.600000+00:00,2023-06-12 21:51:40.800000+00:00,,0.9374120064169088,,,
123,2023-06-12 21:53:32.400000+00:00,2023-06-12 21:51:40.800000+00:00,,0.9374120064169088,,,
124,2023-06-12 21:53:34.200000+00:00,2023-06-12 21:51:42.600000+00:00,,0.9374120064169088,,,
125,2023-06-12 21:53:36+00:00,2023-06-12 21:51:42.600000+00:00,,0.9374120064169088,,,
126,2023-06-12 21:53:37.800000+00:00,2023-06-12 21:51:44.400000+00:00,,0.9374120064169088,,,
127,2023-06-12 21:53:39.600000+00:00,2023-06-12 21:51:44.400000+00:00,,0.9374120064169088,,,
128,2023-06-12 21:53:41.400000+00:00,2023-06-12 21:51:46.200000+00:00,,0.9374120064169088,,,
129,2023-06-12 21:53:43.200000+00:00,2023-06-12 21:51:46.200000+00:00,,0.9374120064169088,,,
130,2023-06-12 21:53:45+00:00,2023-06-12 21:51:48+00:00,,0.9374120064169088,,,
131,2023-06-12 21:53:46.800000+00:00,2023-06-12 21:51:48+00:00,,0.9374120064169088,,,
132,2023-06-12 21:53:48.600000+00:00,2023-06-12 21:51:49.800000+00:00,,0.9374120064169088,,,
133,2023-06-12 21:53:50.400000+00:00,2023-06-12 21:51:49.800000+00:00,,0.9374120064169088,,,
134,2023-06-12 21:53:52.200000+00:00,2023-06-12 21:51:51.600000+00:00,,0.9374120064169088,,,
135,2023-06-12 21:53:54+00:00,2023-06-12 21:51:51.600000+00:00,,0.9374120064169088,,,
136,2023-06-12 21:53:55.800000+00:00,2023-06-12 21:51:53.400000+00:00,,0.9374120064169088,,,
137,2023-06-12 21:53:57.600000+00:00,2023-06-12 21:51:53.400000+00:00,,0.9374120064169088,,,
138,2023-06-12 21:53:59.400000+00:00,2023-06-12 21:51:55.200000+00:00,,0.9374120064169088,,,
139,2023-06-12 21:54:01.200000+00:00,2023-06-12 21:51:55.200000+00:00,,0.9374120064169088,,,
140,2023-06-12 21:54:03+00:00,2023-06-12 21:51:57+00:00,,0.9374120064169088,,,
141,2023-06-12 21:54:04.800000+00:00,2023-06-12 21:51:57+00:00,,0.9374120064169088,,,
142,2023-06-12 21:54:06.600000+00:00,2023-06-12 21:51:58.800000+00:00,,0.9374120064169088,,,
143,2023-06-12 21:54:08.400000+00:00,2023-06-12 21:51:58.800000+00:00,,0.9374120064169088,,,
144,2023-06-12 21:54:10.200000+00:00,2023-06-12 21:52:00.600000+00:00,,0.9374120064169088,,,
145,2023-06-12 21:54:12+00:00,2023-06-12 21:52:00.600000+00:00,,0.9374120064169088,,,
146,2023-06-12 21:54:13.800000+00:00,2023-06-12 21:52:02.400000+00:00,,0.9374120064169088,,,
147,2023-06-12 21:54:15.600000+00:00,2023-06-12 21:52:02.400000+00:00,,0.9374120064169088,,,
148,2023-06-12 21:54:17.400000+00:00,2023-06-12 21:52:04.200000+00:00,,0.9374120064169088,,,
149,2023-06-12 21:54:19.200000+00:00,2023-06-12 21:52:04.200000+00:00,,0.9374120064169088,,,
150,2023-06-12 21:54:21+00:00,2023-06-12 21:52:06+00:00,,0.9374120064169088,,,
151,2023-06-12 21:54:22.800000+00:00,2023-06-12 21:52:06+00:00,,0.9374120064169088,,,
152,2023-06-12 21:54:24.600000+00:00,2023-06-12 21:52:07.800000+00:00,,0.9374120064169088,,,
153,2023-06-12 21:54:26.400000+00:00,2023-06-12 21:52:07.800000+00:00,,0.9374120064169088,,,
154,2023-06-12 21:54:28.200000+00:00,2023-06-12 21:52:09.600000+00:00,,0.9374120064169088,,,
155,2023-06-12 21:54:30+00:00,2023-06-12 21:52:09.600000+00:00,,0.9374120064169088,,,
156,2023-06-12 21:54:31.800000+00:00,2023-06-12 21:52:11.400000+00:00,,0.9374120064169088,,,
157,2023-06-12 21:54:33.600000+00:00,2023-06-12 21:52:11.400000+00:00,,0.9374120064169088,,,
158,2023-06-12 21:54:35.400000+00:00,2023-06-12 21:52:13.200000+00:00,,0.9374120064169088,,,
159,2023-06-12 21:54:37.200000+00:00,2023-06-12 21:52:13.200000+00:00,,0.9374120064169088,,,
160,2023-06-12 21:54:39+00:00,2023-06-12 21:52:15+00:00,,0.9374120064169088,,,
161,2023-06-12 21:54:40.800000+00:00,2023-06-12 21:52:15+00:00,,0.9374120064169088,,,
162,2023-06-12 21:54:42.600000+00:00,2023-06-12 21:52:16.800000+00:00,,0.9374120064169088,,,
163,2023-06-12 21:54:44.400000+00:00,2023-06-12 21:52:16.800000+00:00,,0.9374120064169088,,,
164,2023-06-12 21:54:46.200000+00:00,2023-06-12 21:52:18.600000+00:00,,0.9374120064169088,,,
165,2023-06-12 21:54:48+00:00,2023-06-12 21:52:18.600000+00:00,,0.9374120064169088,,,
166,2023-06-12 21:54:49.800000+00:00,2023-06-12 21:52:20.400000+00:00,,0.9374120064169088,,,
167,2023-06-12 21:54:51.600000+00:00,2023-06-12 21:52:20.400000+00:00,,0.9374120064169088,,,
168,2023-06-12 21:54:53.400000+00:00,2023-06-12 21:52:22.200000+00:00,,0.9374120064169088,,,
169,2023-06-12 21:54:55.200000+00:00,2023-06-12 21:52:22.200000+00:00,,0.9374120064169088,,,
170,2023-06-12 21:54:57+00:00,2023-06-12 21:52:24+00:00,,0.9374120064169088,,,
171,2023-06-12 21:54:58.800000+00:00,2023-06-12 21:52:24+00:00,,0.9374120064169088,,,
172,2023-06-12 21:55:00.600000+00:00,2023-06-12 21:52:25.800000+00:00,,0.9374120064169088,,,
173,2023-06-12 21:55:02.400000+00:00,2023-06-12 21:52:25.800000+00:00,,0.9374120064169088,,,
174,2023-06-12 21:55:04.200000+00:00,2023-06-12 21:52:27.600000+00:00,,0.9374120064169088,,,
175,2023-06-12 21:55:06+00:00,2023-06-12 21:52:27.600000+00:00,,0.9374120064169088,,,
176,2023-06-12 21:55:07.800000+00:00,2023-06-12 21:52:29.400000+00:00,,0.9374120064169088,,,
177,2023-06-12 21:55:09.600000+00:00,2023-06-12 21:52:29.400000+00:00,,0.9374120064169088,,,
178,2023-06-12 21:55:11.400000+00:00,2023-06-12 21:52:31.200000+00:00,,0.9374120064169088,,,
179,2023-06-12 21:55:13.200000+00:00,2023-06-12 21:52:31.200000+00:00,,0.9374120064169088,,,
180,2023-06-12 21:55:15+00:00,2023-06-12 21:52:33+00:00,,0.9374120064169088,,,
181,2023-06-12 21:55:16.800000+00:00,2023-06-12 21:52:33+00:00,,0.9374120064169088,,,
182,2023-06-12 21:55:18.600000+00:00,2023-06-12 21:52:34.800000+00:00,,0.9374120064169088,,,
183,2023-06-12 21:55:20.400000+00:00,2023-06-12 21:52:34.800000+00:00,,0.9374120064169088,,,
184,2023-06-12 21:55:22.200000+00:00,2023-06-12 21:52:36.600000+00:00,,0.9374120064169088,,,
185,2023-06-12 21:55:24+00:00,2023-06-12 21:52:36.600000+00:00,,0.9374120064169088,,,
186,2023-06-12 21:55:25.800000+00:00,2023-06-12 21:52:38.400000+00:00,,0.9374120064169088,,,
187,2023-06-12 21:55:27.600000+00:00,2023-06-12 21:52:38.400000+00:00,,0.9374120064169088,,,
188,2023-06-12 21:55:29.400000+00:00,2023-06-12 21:52:40.200000+00:00,,0.9374120064169088,,,
189,2023-06-12 21:55:31.200000+00:00,2023-06-12 21:52:40.200000+00:00,,0.9374120064169088,,,
190,2023-06-12 21:55:33+00:00,2023-06-12 21:52:42+00:00,,0.9374120064169088,,,
191,2023-06-12 21:55:34.800000+00:00,2023-06-12 21:52:42+00:00,,0.9374120064169088,,,
192,2023-06-12 21:55:36.600000+00:00,2023-06-12 21:52:43.800000+00:00,,0.9374120064169088,,,
193,2023-06-12 21:55:38.400000+00:00,2023-06-12 21:52:43.800000+00:00,,0.9374120064169088,,,
194,2023-06-12 21:55:40.200000+00:00,2023-06-12 21:52:45.600000+00:00,,0.9374120064169088,,,
195,2023-06-12 21:55:42+00:00,2023-06-12 21:52:45.600000+00:00,,0.9374120064169088,,,
196,2023-06-12 21:55:43.800000+00:00,2023-06-12 21:52:47.400000+00:00,,0.9374120064169088,,,
197,2023-06-12 21:55:45.600000+00:00,2023-06-12 21:52:47.400000+00:00,,0.9374120064169088,,,
198,2023-06-12 21:55:47.400000+00:00,2023-06-12 21:52:49.200000+00:00,,0.9374120064169088,,,
199,2023-06-12 21:55:49.200000+00:00,2023-06-12 21:52:49.200000+00:00,,0.9374120064169088,,,
200,2023-06-12 21:55:51+00:00,2023-06-12 21:52:51+00:00,,0.9374120064169088,,,
201,2023-06-12 21:55:52.800000+00:00,2023-06-12 21:52:51+00:00,,0.9374120064169088,,,
202,2023-06-12 21:55:54.600000+00:00,2023-06-12 21:52:52.800000+00:00,,0.9374120064169088,,,
203,2023-06-12 21:55:56.400000+00:00,2023-06-12 21:52:52.800000+00:00,,0.9374120064169088,,,
204,2023-06-12 21:55:58.200000+00:00,2023-06-12 21:52:54.600000+00:00,,0.9374120064169088,,,
205,2023-06-12 21:56:00+00:00,2023-06-12 21:52:54.600000+00:00,,0.9374120064169088,,,
206,2023-06-12 21:56:01.800000+00:00,2023-06-12 21:52:56.400000+00:00,,0.9374120064169088,,,
207,2023-06-12 21:56:03.600000+00:00,2023-06-12 21:52:56.400000+00:00,,0.9374120064169088,,,
208,2023-06-12 21:56:05.400000+00:00,2023-06-12 21:52:58.200000+00:00,,0.9374120064169088,,,
209,2023-06-12 21:56:07.200000+00:00,2023-06-12 21:52:58.200000+00:00,,0.9374120064169088,,,
210,2023-06-12 21:56:09+00:00,2023-06-12 21:53:00+00:00,,0.9374120064169088,,,
211,2023-06-12 21:56:10.800000+00:00,2023-06-12 21:53:00+00:00,,0.9374120064169088,,,
212,2023-06-12 21:56:12.600000+00:00,2023-06-12 21:53:01.800000+00:00,,0.9374120064169088,,,
213,2023-06-12 21:56:14.400000+00:00,2023-06-12 21:53:01.800000+00:00,,0.9374120064169088,,,
214,2023-06-12 21:56:16.200000+00:00,2023-06-12 21:53:03.600000+00:00,,0.9374120064169088,,,
215,2023-06-12 21:56:18+00:00,2023-06-12 21:53:03.600000+00:00,,0.9374120064169088,,,
216,2023-06-12 21:56:19.800000+00:00,2023-06-12 21:53:05.400000+00:00,,0.9374120064169088,,,
217,2023-06-12 21:56:21.600000+00:00,2023-06-12 21:53:05.400000+00:00,,0.9374120064169088,,,
218,2023-06-12 21:56:23.400000+00:00,2023-06-12 21:53:07.200000+00:00,,0.9374120064169088,,,
219,2023-06-12 21:56:25.200000+00:00,2023-06-12 21:53:07.200000+00:00,,0.9374120064169088,,,
220,2023-06-12 21:56:27+00:00,2023-06-12 21:53:09+00:00,,0.9374120064169088,,,
221,2023-06-12 21:56:28.800000+00:00,2023-06-12 21:53:09+00:00,,0.9374120064169088,,,
222,2023-06-12 21:56:30.600000+00:00,2023-06-12 21:53:10.800000+00:00,,0.9374120064169088,,,
223,2023-06-12 21:56:32.400000+00:00,2023-06-12 21:53:10.800000+00:00,,0.9374120064169088,,,
224,2023-06-12 21:56:34.200000+00:00,2023-06-12 21:53:12.600000+00:00,,0.9374120064169088,,,
225,2023-06-12 21:56:36+00:00,2023-06-12 21:53:12.600000+00:00,,0.9374120064169088,,,
226,2023-06-12 21:56:37.800000+00:00,2023-06-12 21:53:14.400000+00:00,,0.9374120064169088,,,
227,2023-06-12 21:56:39.600000+00:00,2023-06-12 21:53:14.400000+00:00,,0.9374120064169088,,,
228,2023-06-12 21:56:41.400000+00:00,2023-06-12 21:53:16.200000+00:00,,0.9374120064169088,,,
229,2023-06-12 21:56:43.200000+00:00,2023-06-12 21:53:16.200000+00:00,,0.9374120064169088,,,
230,2023-06-12 21:56:45+00:00,2023-06-12 21:53:18+00:00,,0.9374120064169088,,,
231,2023-06-12 21:56:46.800000+00:00,2023-06-12 21:53:18+00:00,,0.9374120064169088,,,
232,2023-06-12 21:56:48.600000+00:00,2023-06-12 21:53:19.800000+00:00,,0.9374120064169088,,,
233,2023-06-12 21:56:50.400000+00:00,2023-06-12 21:53:19.800000+00:00,,0.9374120064169088,,,
234,2023-06-12 21:56:52.200000+00:00,2023-06-12 21:53:21.600000+00:00,,0.9374120064169088,,,
235,2023-06-12 21:56:54+00:00,2023-06-12 21:53:21.600000+00:00,,0.9374120064169088,,,
236,2023-06-12 21:56:55.800000+00:00,2023-06-12 21:53:23.400000+00:00,,0.9374120064169088,,,
237,2023-06-12 21:56:57.600000+00:00,2023-06-12 21:53:23.400000+00:00,,0.9374120064169088,,,
238,2023-06-12 21:56:59.400000+00:00,2023-06-12 21:53:25.200000+00:00,,0.9374120064169088,,,
239,2023-06-12 21:57:01.200000+00:00,2023-06-12 21:53:25.200000+00:00,,0.9374120064169088,,,
240,2023-06-12 21:57:03+00:00,2023-06-12 21:53:27+00:00,,0.9374120064169088,,,
241,2023-06-12 21:57:04.800000+00:00,2023-06-12 21:53:27+00:00,,0.9374120064169088,,,
242,2023-06-12 21:57:06.600000+00:00,2023-06-12 21:53:28.800000+00:00,,0.9374120064169088,,,
243,2023-06-12 21:57:08.400000+00:00,2023-06-12 21:53:28.800000+00:00,,0.9374120064169088,,,
244,2023-06-12 21:57:10.200000+00:00,2023-06-12 21:53:30.600000+00:00,,0.9374120064169088,,,
245,2023-06-12 21:57:12+00:00,2023-06-12 21:53:30.600000+00:00,,0.9374120064169088,,,
246,2023-06-12 21:57:13.800000+00:00,2023-06-12 21:53:32.400000+00:00,,0.9374120064169088,,,
247,2023-06-12 21:57:15.600000+00:00,2023-06-12 21:53:32.400000+00:00,,0.9374120064169088,,,
248,2023-06-12 21:57:17.400000+00:00,2023-06-12 21:53:34.200000+00:00,,0.9374120064169088,,,
249,2023-06-12 21:57:19.200000+00:00,2023-06-12 21:53:34.200000+00:00,,0.9374120064169088,,,
250,2023-06-12 21:57:21+00:00,2023-06-12 21:53:36+00:00,,0.9374120064169088,,,
251,2023-06-12 21:57:22.800000+00:00,2023-06-12 21:53:36+00:00,,0.9374120064169088,,,
252,2023-06-12 21:57:24.600000+00:00,2023-06-12 21:53:37.800000+00:00,,0.9374120064169088,,,
253,2023-06-12 21:57:26.400000+00:00,2023-06-12 21:53:37.800000+00:00,,0.9374120064169088,,,
254,2023-06-12 21:57:28.200000+00:00,2023-06-12 21:53:39.600000+00:00,,0.9374120064169088,,,
255,2023-06-12 21:57:30+00:00,2023-06-12 21:53:39.600000+00:00,,0.9374120064169088,,,
256,2023-06-12 21:57:31.800000+00:00,2023-06-12 21:53:41.400000+00:00,,0.9374120064169088,,,
257,2023-06-12 21:57:33.600000+00:00,2023-06-12 21:53:41.400000+00:00,,0.9374120064169088,,,
