eventId,start,finish,detected,detected_by,reported,reported_by,reported_to,latitude,longitude
0,2022-11-01 05:09:00+00:00,2022-11-03 05:09:00+00:00,"[datetime.datetime(2022, 11, 1, 10, 36, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 11, 0, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 11, 16, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 16, 42, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 22, 30, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 22, 34, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 23, 2, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 2, 58, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 11, 4, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 15, 50, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 22, 48, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 23, 2, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 23, 4, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 23, 54, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 2, 28, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 12, 28, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 14, 48, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 22, 32, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 22, 36, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 22, 52, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 23, 10, tzinfo=datetime.timezone.utc)]","['CAPELLA-4-WHITNEY', 'CAPELLA-7-WHITNEY', 'CAPELLA-8-WHITNEY', 'CAPELLA-6-WHITNEY', 'CAPELLA-4-WHITNEY', 'SKYSAT-C4', 'SKYSAT-A', 'CAPELLA-6-WHITNEY', 'CAPELLA-8-WHITNEY', 'CAPELLA-5-WHITNEY', 'CAPELLA-7-WHITNEY', 'SKYSAT-A', 'CAPELLA-8-WHITNEY', 'CAPELLA-1-DENALI', 'CAPELLA-2-SEQUOIA', 'CAPELLA-2-SEQUOIA', 'SKYSAT-C6', 'SKYSAT-C2', 'SKYSAT-B', 'CAPELLA-8-WHITNEY', 'SKYSAT-C15']","[datetime.datetime(2022, 11, 1, 11, 2, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 11, 26, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 11, 42, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 23, 34, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 23, 38, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 0, 6, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 11, 30, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 16, 16, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 23, 54, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 0, 6, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 0, 8, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 0, 58, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 15, 14, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 23, 2, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 23, 36, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 23, 56, tzinfo=datetime.timezone.utc)]","['CAPELLA-4-WHITNEY', 'CAPELLA-7-WHITNEY', 'CAPELLA-8-WHITNEY', 'CAPELLA-4-WHITNEY', 'SKYSAT-C4', 'SKYSAT-A', 'CAPELLA-8-WHITNEY', 'CAPELLA-5-WHITNEY', 'CAPELLA-7-WHITNEY', 'SKYSAT-A', 'CAPELLA-8-WHITNEY', 'CAPELLA-1-DENALI', 'SKYSAT-C6', 'SKYSAT-B', 'SKYSAT-C2', 'CAPELLA-8-WHITNEY']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-13.0,165.0
1,2022-11-01 03:37:00+00:00,2022-11-03 03:37:00+00:00,"[datetime.datetime(2022, 11, 1, 8, 26, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 10, 26, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 14, 44, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 15, 10, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 18, 44, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 20, 54, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 3, 30, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 14, 52, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 14, 58, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 15, 8, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 15, 14, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 16, 8, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 18, 42, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 20, 20, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 2, 56, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 3, 20, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 15, 2, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 17, 14, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 19, 26, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 4, 2, 24, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 4, 3, 58, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 4, 4, 44, tzinfo=datetime.timezone.utc)]","['CAPELLA-5-WHITNEY', 'CAPELLA-6-WHITNEY', 'CAPELLA-4-WHITNEY', 'CAPELLA-7-WHITNEY', 'SKYSAT-C7', 'CAPELLA-2-SEQUOIA', 'CAPELLA-2-SEQUOIA', 'SKYSAT-C12', 'CAPELLA-7-WHITNEY', 'SKYSAT-A', 'CAPELLA-8-WHITNEY', 'CAPELLA-1-DENALI', 'SKYSAT-C8', 'CAPELLA-2-SEQUOIA', 'CAPELLA-2-SEQUOIA', 'CAPELLA-4-WHITNEY', 'CAPELLA-8-WHITNEY', 'CAPELLA-6-WHITNEY', 'CAPELLA-5-WHITNEY', 'CAPELLA-2-SEQUOIA', 'CAPELLA-7-WHITNEY', 'CAPELLA-1-DENALI']","[datetime.datetime(2022, 11, 1, 10, 34, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 15, 40, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 16, 8, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 19, 42, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 15, 50, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 15, 56, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 16, 6, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 16, 12, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 17, 6, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 19, 40, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 5, 30, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 15, 58, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 20, 24, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 4, 4, 32, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 4, 6, 52, tzinfo=datetime.timezone.utc)]","['CAPELLA-5-WHITNEY', 'CAPELLA-4-WHITNEY', 'CAPELLA-7-WHITNEY', 'SKYSAT-C7', 'SKYSAT-C12', 'CAPELLA-7-WHITNEY', 'SKYSAT-A', 'CAPELLA-8-WHITNEY', 'CAPELLA-1-DENALI', 'SKYSAT-C8', 'CAPELLA-4-WHITNEY', 'CAPELLA-8-WHITNEY', 'CAPELLA-5-WHITNEY', 'CAPELLA-7-WHITNEY', 'CAPELLA-1-DENALI']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-34.0,-81.0
2,2022-10-31 22:19:00+00:00,2022-11-02 22:19:00+00:00,"[datetime.datetime(2022, 11, 1, 8, 34, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 15, 32, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 19, 8, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 20, 20, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 20, 36, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 3, 54, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 8, 38, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 15, 42, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 15, 44, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 15, 58, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 18, 34, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 20, 38, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 3, 44, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 3, 58, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 4, 18, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 6, 16, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 8, 40, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 15, 36, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 16, 14, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 17, 8, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 4, 3, 46, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 4, 4, 6, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 4, 4, 20, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 4, 5, 44, tzinfo=datetime.timezone.utc)]","['CAPELLA-5-WHITNEY', 'SKYSAT-B', 'CAPELLA-2-SEQUOIA', 'CAPELLA-5-WHITNEY', 'CAPELLA-6-WHITNEY', 'CAPELLA-4-WHITNEY', 'CAPELLA-6-WHITNEY', 'SKYSAT-C4', 'CAPELLA-4-WHITNEY', 'SKYSAT-C3', 'CAPELLA-2-SEQUOIA', 'CAPELLA-6-WHITNEY', 'SKYSAT-C16', 'SKYSAT-C12', 'CAPELLA-7-WHITNEY', 'CAPELLA-2-SEQUOIA', 'CAPELLA-6-WHITNEY', 'SKYSAT-C5', 'CAPELLA-7-WHITNEY', 'CAPELLA-1-DENALI', 'CAPELLA-3-WHITNEY', 'CAPELLA-7-WHITNEY', 'CAPELLA-8-WHITNEY', 'CAPELLA-2-SEQUOIA']","[datetime.datetime(2022, 11, 1, 10, 34, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 15, 58, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 21, 24, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 5, 54, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 16, 46, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 16, 48, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 17, 2, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 4, 44, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 5, 58, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 16, 40, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 17, 18, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 18, 12, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 4, 4, 32, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 4, 4, 46, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 4, 5, 46, tzinfo=datetime.timezone.utc)]","['CAPELLA-5-WHITNEY', 'SKYSAT-B', 'CAPELLA-5-WHITNEY', 'CAPELLA-4-WHITNEY', 'SKYSAT-C4', 'CAPELLA-4-WHITNEY', 'SKYSAT-C3', 'CAPELLA-7-WHITNEY', 'SKYSAT-C12', 'SKYSAT-C5', 'CAPELLA-7-WHITNEY', 'CAPELLA-1-DENALI', 'CAPELLA-7-WHITNEY', 'CAPELLA-8-WHITNEY', 'CAPELLA-3-WHITNEY']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-4.0,-91.0
3,2022-11-01 20:48:00+00:00,2022-11-03 20:48:00+00:00,"[datetime.datetime(2022, 11, 1, 21, 26, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 22, 32, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 2, 22, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 4, 54, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 8, 12, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 9, 56, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 12, 58, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 16, 34, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 18, 12, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 21, 14, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 21, 18, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 1, 52, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 4, 56, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 9, 56, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 16, 0, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 17, 38, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 18, 16, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 18, 38, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 19, 38, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 21, 18, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 21, 22, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 22, 4, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 4, 1, 14, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 4, 4, 56, tzinfo=datetime.timezone.utc)]","['CAPELLA-8-WHITNEY', 'CAPELLA-1-DENALI', 'CAPELLA-5-WHITNEY', 'CAPELLA-6-WHITNEY', 'CAPELLA-3-WHITNEY', 'CAPELLA-6-WHITNEY', 'CAPELLA-5-WHITNEY', 'CAPELLA-2-SEQUOIA', 'CAPELLA-2-SEQUOIA', 'SKYSAT-C13', 'SKYSAT-C2', 'CAPELLA-5-WHITNEY', 'CAPELLA-6-WHITNEY', 'CAPELLA-6-WHITNEY', 'CAPELLA-2-SEQUOIA', 'CAPELLA-2-SEQUOIA', 'SKYSAT-C19', 'SKYSAT-C17', 'SKYSAT-B', 'SKYSAT-C3', 'CAPELLA-4-WHITNEY', 'SKYSAT-C1', 'SKYSAT-C11', 'CAPELLA-6-WHITNEY']","[datetime.datetime(2022, 11, 1, 22, 44, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 23, 50, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 3, 42, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 8, 24, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 13, 10, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 22, 32, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 22, 36, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 3, 10, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 19, 48, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 22, 36, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 22, 40, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 23, 22, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 4, 2, 32, tzinfo=datetime.timezone.utc)]","['CAPELLA-8-WHITNEY', 'CAPELLA-1-DENALI', 'CAPELLA-5-WHITNEY', 'CAPELLA-3-WHITNEY', 'CAPELLA-5-WHITNEY', 'SKYSAT-C13', 'SKYSAT-C2', 'CAPELLA-5-WHITNEY', 'SKYSAT-B', 'SKYSAT-C3', 'CAPELLA-4-WHITNEY', 'SKYSAT-C1', 'SKYSAT-C11']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",47.0,-167.0
4,2022-11-02 06:58:00+00:00,2022-11-04 06:58:00+00:00,"[datetime.datetime(2022, 11, 2, 9, 36, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 9, 36, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 12, 26, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 15, 40, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 18, 22, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 9, 10, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 10, 2, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 11, 0, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 12, 26, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 15, 8, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 22, 12, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 4, 4, 2, tzinfo=datetime.timezone.utc)]","['SKYSAT-C4', 'CAPELLA-4-WHITNEY', 'CAPELLA-6-WHITNEY', 'CAPELLA-2-SEQUOIA', 'SKYSAT-C19', 'CAPELLA-4-WHITNEY', 'CAPELLA-7-WHITNEY', 'CAPELLA-1-DENALI', 'CAPELLA-6-WHITNEY', 'CAPELLA-2-SEQUOIA', 'CAPELLA-4-WHITNEY', 'CAPELLA-6-WHITNEY']","[datetime.datetime(2022, 11, 2, 10, 36, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 10, 36, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 10, 10, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 11, 2, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 12, 0, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 22, 40, tzinfo=datetime.timezone.utc)]","['SKYSAT-C4', 'CAPELLA-4-WHITNEY', 'CAPELLA-4-WHITNEY', 'CAPELLA-7-WHITNEY', 'CAPELLA-1-DENALI', 'CAPELLA-4-WHITNEY']","[0, 0, 0, 0, 0, 0]",-37.0,-2.0
5,2022-10-31 08:30:00+00:00,2022-11-02 08:30:00+00:00,"[datetime.datetime(2022, 11, 1, 12, 44, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 15, 32, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 22, 30, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 23, 36, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 10, 54, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 12, 12, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 14, 34, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 22, 10, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 22, 22, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 2, 8, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 5, 48, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 10, 56, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 11, 38, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 12, 18, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 15, 56, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 22, 26, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 23, 8, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 4, 2, 8, tzinfo=datetime.timezone.utc)]","['CAPELLA-2-SEQUOIA', 'CAPELLA-5-WHITNEY', 'CAPELLA-8-WHITNEY', 'CAPELLA-1-DENALI', 'CAPELLA-4-WHITNEY', 'CAPELLA-2-SEQUOIA', 'SKYSAT-C6', 'CAPELLA-3-WHITNEY', 'SKYSAT-C2', 'CAPELLA-6-WHITNEY', 'SKYSAT-C19', 'SKYSAT-C12', 'CAPELLA-2-SEQUOIA', 'CAPELLA-1-DENALI', 'CAPELLA-6-WHITNEY', 'CAPELLA-4-WHITNEY', 'SKYSAT-C1', 'CAPELLA-6-WHITNEY']","[datetime.datetime(2022, 11, 1, 16, 46, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 22, 44, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 1, 23, 50, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 12, 10, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 15, 48, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 22, 24, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 2, 22, 36, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 12, 10, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 13, 32, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 22, 40, tzinfo=datetime.timezone.utc), datetime.datetime(2022, 11, 3, 23, 22, tzinfo=datetime.timezone.utc)]","['CAPELLA-5-WHITNEY', 'CAPELLA-8-WHITNEY', 'CAPELLA-1-DENALI', 'CAPELLA-4-WHITNEY', 'SKYSAT-C6', 'CAPELLA-3-WHITNEY', 'SKYSAT-C2', 'SKYSAT-C12', 'CAPELLA-1-DENALI', 'CAPELLA-4-WHITNEY', 'SKYSAT-C1']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",20.0,-13.0
